"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.457789625E0,4.442530498E-2,-1.601848286E-3,1.298040509E0,1.298801500E0
2.467809625E0,5.080224574E-2,1.064203493E-2,1.307751179E0,1.308780832E0
2.477829625E0,4.625585675E-2,-3.286541905E-4,1.325040221E0,1.325847389E0
2.487850625E0,5.119522661E-2,-2.960922429E-3,1.333961248E0,1.334946565E0
2.497870625E0,4.963715747E-2,5.667111836E-3,1.331114531E0,1.332051747E0
2.507890625E0,5.077992007E-2,9.804865345E-3,1.321231842E0,1.322243667E0
2.517910625E0,4.941443354E-2,1.685659401E-2,1.318672419E0,1.319705603E0
2.527931625E0,4.731346294E-2,2.121166140E-2,1.308221817E0,1.309248953E0
2.537951625E0,4.583873600E-2,2.900788374E-2,1.297784328E0,1.298917553E0
2.547971625E0,4.734156281E-2,-7.663044613E-3,1.308102250E0,1.308981070E0
2.557992625E0,4.756635427E-2,5.239719991E-3,1.319517612E0,1.320385073E0
2.568012625E0,4.967611283E-2,1.872543432E-2,1.312623024E0,1.313696145E0
2.578032625E0,4.347612709E-2,-1.152492128E-3,1.285098195E0,1.285833921E0
2.588052625E0,5.098437890E-2,1.092281286E-2,1.251098633E0,1.252184692E0
2.598073625E0,4.380482435E-2,7.074317895E-3,1.222090244E0,1.222895529E0
2.608093625E0,4.566717148E-2,1.452531014E-2,1.211139917E0,1.212087610E0
2.618113625E0,4.065003991E-2,2.432961017E-3,1.199272633E0,1.199963830E0
2.628133625E0,4.941077530E-2,1.379933208E-2,1.178255677E0,1.179371988E0
2.638154625E0,4.527089745E-2,5.767863244E-3,1.145098209E0,1.146007256E0
2.648174625E0,4.358777776E-2,7.034995593E-3,1.099315047E0,1.100201326E0
2.658194625E0,4.223708808E-2,1.002949663E-2,1.052532196E0,1.053427067E0
2.668214625E0,3.647667170E-2,1.247989712E-3,1.019267678E0,1.019920931E0
2.678235625E0,3.728521615E-2,-1.439929940E-3,9.893025756E-1,9.900059832E-1
2.688255625E0,3.089709394E-2,-1.586387679E-2,9.467553496E-1,9.473922023E-1
2.698275625E0,3.010699712E-2,-5.437293090E-3,8.992761374E-1,8.997964029E-1
2.708295625E0,2.874186076E-2,-1.390295010E-2,8.424645066E-1,8.430692922E-1
2.718316625E0,2.093634009E-2,9.173208848E-3,8.034870028E-1,8.038120687E-1
2.728336625E0,3.046699613E-2,3.144575655E-2,7.780743241E-1,7.793052851E-1
2.738356625E0,1.608792879E-2,-1.753261685E-2,7.595154643E-1,7.598881198E-1
2.748376625E0,3.161176294E-2,2.105205879E-2,7.095180750E-1,7.105338778E-1
2.758397625E0,2.049055323E-2,1.768836752E-3,6.350607276E-1,6.353936727E-1
2.768417625E0,2.665443718E-2,1.565104933E-3,5.693307519E-1,5.699565015E-1
2.778437625E0,2.458930388E-2,-8.046851493E-3,5.113375783E-1,5.119917037E-1
2.788457625E0,2.688201889E-2,1.135800499E-2,4.777846932E-1,4.786751094E-1
2.798478625E0,2.062340826E-2,3.305724822E-3,4.457626939E-1,4.462517586E-1
2.808498625E0,1.795065962E-2,-4.478162155E-3,3.927103877E-1,3.931459382E-1
2.818518625E0,1.528045908E-2,2.324976027E-3,3.214774132E-1,3.218487613E-1
2.828538625E0,1.080075558E-2,-3.420261201E-3,2.434990257E-1,2.437624459E-1
2.838559625E0,7.470310666E-3,6.617890671E-3,1.780957878E-1,1.783751991E-1
2.848579625E0,1.524761319E-4,-1.214466058E-3,1.325067282E-1,1.325123813E-1
2.858599625E0,1.598009374E-3,7.611382753E-4,9.582369030E-2,9.584003645E-2
2.868619625E0,-3.077968955E-3,-2.719879383E-3,4.850624129E-2,4.867984266E-2
2.878640625E0,-7.708558813E-3,-5.443951115E-3,-1.922791637E-2,2.141894607E-2
2.888660625E0,-9.784225374E-3,-8.186208084E-3,-9.674214572E-2,9.757964863E-2
2.898680625E0,-1.109133009E-2,-1.451105997E-2,-1.635112464E-1,1.645281623E-1
2.908700625E0,-1.048546191E-2,-1.006145030E-2,-2.004705966E-1,2.009966114E-1
2.918721625E0,-1.230644528E-2,-5.845694803E-3,-2.430466264E-1,2.434281894E-1
2.928741625E0,-9.971386753E-3,2.063394058E-4,-2.884378135E-1,2.886101928E-1
2.938761625E0,-9.737304412E-3,-2.991412999E-3,-3.482336998E-1,3.483826536E-1
2.948781625E0,-8.328226395E-3,-1.475541620E-3,-4.138617218E-1,4.139481384E-1
2.958802625E0,-1.267199125E-2,-3.602901008E-3,-4.762944281E-1,4.764765918E-1
2.968822625E0,-1.261047181E-2,-3.863624763E-3,-5.165475607E-1,5.167159123E-1
2.978842625E0,-1.597318426E-2,-6.051177159E-3,-5.524777770E-1,5.527417602E-1
2.988862625E0,-2.051094547E-2,-1.409126073E-2,-5.915564299E-1,5.920796165E-1
