"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.263360167E0,1.669077277E-1,-7.632170804E-3,1.628543716E-3,1.670900708E-1
2.273381167E0,1.616144329E-1,1.300999057E-2,-9.240960935E-4,1.621398740E-1
2.283401167E0,1.746413410E-1,-1.036482491E-2,1.343129552E-4,1.749486942E-1
2.293421167E0,1.742043197E-1,2.504483238E-2,-5.242343061E-3,1.760734812E-1
2.303442167E0,1.870124489E-1,-8.224048652E-4,-4.460497294E-3,1.870674435E-1
2.313462167E0,1.690989733E-1,2.201473340E-2,-6.832841318E-3,1.706628225E-1
2.323482167E0,1.897241920E-1,-2.490647510E-2,-5.666283425E-3,1.914359118E-1
2.333502167E0,1.622938961E-1,1.859013550E-2,-1.085065864E-2,1.637151143E-1
2.343523167E0,1.847342998E-1,-1.714781113E-2,-1.094112638E-2,1.858507928E-1
2.353543167E0,1.834679693E-1,-6.179848686E-3,-1.428792067E-2,1.841272141E-1
2.363563167E0,1.743261963E-1,4.572619218E-3,-1.171018928E-2,1.747788892E-1
2.373583167E0,1.852970868E-1,-1.087664440E-2,-1.065504458E-2,1.859216011E-1
2.383604167E0,1.837987006E-1,1.016869582E-2,-8.105171844E-3,1.842581301E-1
2.393624167E0,1.967552453E-1,-1.259600371E-2,-8.242590353E-3,1.973302465E-1
2.403644167E0,1.885700822E-1,6.654879544E-4,-6.532506086E-3,1.886843724E-1
2.413665167E0,1.953294426E-1,-1.442025509E-2,-5.827034824E-3,1.959476697E-1
2.423685167E0,1.894271821E-1,-8.716805838E-3,-8.872521110E-3,1.898350907E-1
2.433705167E0,1.979722083E-1,-1.991593093E-2,-1.010529883E-2,1.992279012E-1
2.443725167E0,2.063276321E-1,-4.212994501E-2,-1.363263186E-2,2.110257631E-1
2.453746167E0,2.123679519E-1,-1.200620551E-3,-1.794562116E-2,2.131282097E-1
2.463766167E0,2.125003040E-1,6.091114599E-3,-1.776213013E-2,2.133283247E-1
2.473786167E0,2.313397825E-1,2.047032118E-2,-2.447995357E-2,2.335302917E-1
2.483806167E0,2.039579004E-1,3.917761147E-2,-2.560601383E-2,2.092591177E-1
2.493827167E0,2.138683200E-1,-1.207518857E-2,-3.410176560E-2,2.169064289E-1
2.503847167E0,2.080011070E-1,-4.306792468E-2,-3.480829298E-2,2.152461937E-1
2.513867167E0,1.856569201E-1,-3.082856908E-2,-3.790821135E-2,1.919789705E-1
2.523888167E0,1.993801147E-1,-1.973732002E-2,-4.120793939E-2,2.045484935E-1
2.533908167E0,1.828173846E-1,1.581881009E-2,-4.292221740E-2,1.884535688E-1
2.543928167E0,1.790247411E-1,2.242696658E-2,-4.252462834E-2,1.853676637E-1
2.553948167E0,1.713513732E-1,1.032769494E-2,-4.593028128E-2,1.777007178E-1
2.563969167E0,1.487912089E-1,2.365548350E-2,-4.254087433E-2,1.565507321E-1
2.573989167E0,1.385210007E-1,-1.913112774E-2,-4.063165560E-2,1.456193639E-1
2.584009167E0,1.320936531E-1,-3.268663585E-2,-3.640555590E-2,1.408634582E-1
2.594030167E0,1.221640632E-1,-4.791884869E-2,-3.320150450E-2,1.353610516E-1
